video_id,query,title,comment_id,comment_text,published_at
udsBr9C0lEk,major depressive disorder,"Beth May talks Bipolar Disorder, Electroshock therapy and her favorite Buffy episodes!",UgzZaBf1SccopeZ5AV54AaABAg,"I fear you have set the bar too high for this segment by choosing Beth as your first guest, hahah. It's great you could have her on to chat - looking forward to seeing who you bring on next <3",2026-03-03T22:49:38Z
YMltTN1dGG4,major depressive disorder,"Dr  Josef Witt Doerring Deprescribing Psychiatry | DrTeralyn Sell, Therapist Jenn Schmitz",UgxncJ2g2wFZ36l74Ux4AaABAg,"Podcasts like this are helping to push back against corruption within the pharmaceutical industry which is awesome to see. It’s also truly a breath of fresh air to hear Dr. Josef speak openly about the elephant in the room within psychiatry and how current practices may be negatively impacting people’s lives.
In my experience, antidepressants have felt like emotional numbing agents that take the life spark out of me, leaving me feeling disconnected and flattened emotionally. 
For some, it can even feel like a diminishing of one’s connection to soul or to God. That has been my personal experience as well.

I sincerely hope to see more companies and services open up to help patients safely come off these medications. There simply aren’t enough accessible options available, and the few that do exist are often too expensive or not covered by insurance, including Medicaid. It can feel as though the system is structured in a way that keeps individuals on medication long term on purpose.
As a result, many patients feel forced to become their own doctors and attempt to taper themselves, which is far from ideal. There needs to be more widely available, affordable support for those who want to discontinue their medications, including slower, more individualized tapering approaches than what is often taught in standard medical training. Additionally, the role and influence of the DSM-5 should be open to serious reconsideration and reform. Because as of right now most people on earth could be labeled with a mental illness according to the DSM-5. 
With that thanks for all you do for the community and keep doing what your doing. There are many people including myself who get so much out of these talks and greatly appreciate it. God bless you all. 🙏👍🏻🫶",2026-03-04T02:04:15Z
YMltTN1dGG4,major depressive disorder,"Dr  Josef Witt Doerring Deprescribing Psychiatry | DrTeralyn Sell, Therapist Jenn Schmitz",Ugy9A6jasjfHyfx80mZ4AaABAg,"Y'all should have seen me. I was trying to just jump in this conversation!!! Of course I couldn't but I had a million thoughts and questions and observations.....there's so much to cover with Dr Josef! We need MORE of him and his education and intelligence bc WE DONT GET THIS FROM NPsAND DRS AND PHARMA!!! The suicides. The loss of family, careers, relationships, the violence, education......the MURDERING OF MINDS",2026-03-03T23:02:02Z
YMltTN1dGG4,major depressive disorder,"Dr  Josef Witt Doerring Deprescribing Psychiatry | DrTeralyn Sell, Therapist Jenn Schmitz",UgxTURKnHjUMsC-QYyF4AaABAg,Shared as much as I could,2026-03-03T22:01:32Z
YMltTN1dGG4,major depressive disorder,"Dr  Josef Witt Doerring Deprescribing Psychiatry | DrTeralyn Sell, Therapist Jenn Schmitz",UgzrlzPKqKzBy1B86_J4AaABAg,❤❤❤LOVE THIS EPISODE!!! THE GREATNESS HAS COME!! THANK YOU!!! UP WITH THE EXPOSURE,2026-03-03T22:01:08Z
YMltTN1dGG4,major depressive disorder,"Dr  Josef Witt Doerring Deprescribing Psychiatry | DrTeralyn Sell, Therapist Jenn Schmitz",UgwLpd5gSa5qLXbLhel4AaABAg,How to heal from dardive dysphoria?,2026-03-03T19:21:29Z
YMltTN1dGG4,major depressive disorder,"Dr  Josef Witt Doerring Deprescribing Psychiatry | DrTeralyn Sell, Therapist Jenn Schmitz",UgwAJT1QcxQAei9vepN4AaABAg,We thoroughly enjoyed this discussion with Dr Josef.  Let us know your thougths on the episode below,2026-03-03T16:19:37Z
YMltTN1dGG4,major depressive disorder,"Dr  Josef Witt Doerring Deprescribing Psychiatry | DrTeralyn Sell, Therapist Jenn Schmitz",Ugwm8YkocoAUgR6Zc994AaABAg,"What an amazing trio 🤩,
already love it ❤‍🔥.",2026-02-01T21:28:18Z
YMltTN1dGG4,major depressive disorder,"Dr  Josef Witt Doerring Deprescribing Psychiatry | DrTeralyn Sell, Therapist Jenn Schmitz",UgxXtijzG611_z4E-Ml4AaABAg,Oh yay! I thought you guys already had an interview with him? Oh well.,2026-02-01T19:15:22Z
OxHEtT6WOLo,major depressive disorder,6 months left,UgzDC-K6LELd3ODgQFh4AaABAg,Jesus Christ loves you as his own daughter God bless,2026-03-03T14:55:11Z
OxHEtT6WOLo,major depressive disorder,6 months left,UgwebRzRTDLsLMKR7tJ4AaABAg,💖💖,2026-03-03T10:42:55Z
OxHEtT6WOLo,major depressive disorder,6 months left,UgwTFzje2OBftxdSH1h4AaABAg,Good morning❤,2026-03-03T09:04:07Z
OxHEtT6WOLo,major depressive disorder,6 months left,UgzyOoI68lms9-BxOup4AaABAg,🥰🥰🥰🥰,2026-03-01T09:16:36Z
OxHEtT6WOLo,major depressive disorder,6 months left,Ugz7jsw-QX290uEuBYx4AaABAg,"my wonderful bestie 
let's rock better life 
❤ be shinning to get see grow brighter on the future polina see ya bye",2026-03-01T04:37:11Z
H0qJK2FQcsU,living with depression,I dont feel human anymore #usashorts #usa,UgwBc17uqwKGNCU8CsZ4AaABAg,I completely didnt understand this😅😅,2026-03-06T01:36:46Z
wVY5weCbJnw,living with depression,चाणक्य नीति | डिप्रेशन!..... 💯🔥🥺#motivation #lifelessons #trendingshorts,UgwqCCR7PyjUuPaR6kp4AaABAg,❤❤❤😊😊,2026-03-05T16:41:23Z
wVY5weCbJnw,living with depression,चाणक्य नीति | डिप्रेशन!..... 💯🔥🥺#motivation #lifelessons #trendingshorts,UgzKwi6ks4BepyAWCPh4AaABAg,Jai shree ram ji jai shree ram ji jai shree ram ji jai to om namah shivay har har mahadev jai shiv shambhu baba ji thankyou thankyou thankyou thankyou thankyou thankyou thankyou thankyou thankyou so much,2026-03-05T15:49:39Z
wVY5weCbJnw,living with depression,चाणक्य नीति | डिप्रेशन!..... 💯🔥🥺#motivation #lifelessons #trendingshorts,UgyTb6xfYYrggZVFZm14AaABAg,jai shree ram ji,2026-03-05T15:48:06Z
wVY5weCbJnw,living with depression,चाणक्य नीति | डिप्रेशन!..... 💯🔥🥺#motivation #lifelessons #trendingshorts,Ugxw4j3B137-HE9ltfZ4AaABAg,Winner 2026 sandeep saubhagyashali hai yuva king,2026-03-05T15:47:49Z
wVY5weCbJnw,living with depression,चाणक्य नीति | डिप्रेशन!..... 💯🔥🥺#motivation #lifelessons #trendingshorts,UgxWPXUF7iT4Q3fj-Vd4AaABAg,Yes,2026-03-05T12:22:47Z
KDxEXh5jNRA,living with depression,双極性障害の怪談① #うつ病 #躁鬱 #双極性障害,UgyhSgK9zEeUhMZWkBp4AaABAg,うなずき過ぎて首が痛い…😭,2026-03-06T01:13:58Z
KDxEXh5jNRA,living with depression,双極性障害の怪談① #うつ病 #躁鬱 #双極性障害,UgyJtk8e7XLlsG1jB854AaABAg,この昇華術は素晴らしい！真似してみたいです（笑）,2026-03-05T14:29:08Z
KDxEXh5jNRA,living with depression,双極性障害の怪談① #うつ病 #躁鬱 #双極性障害,UgwsDESM6eY-CKuE7Ld4AaABAg,私も同じ状況すぎて、自分怖い…となりました笑 ちゃんと解約しに行かねば,2026-03-05T14:17:11Z
KDxEXh5jNRA,living with depression,双極性障害の怪談① #うつ病 #躁鬱 #双極性障害,UgwU46j3K5uA_0qR38B4AaABAg,"私も某ホットヨガのレッスンを過去に通っていたのですが、仕事が忙しくなりなかなか通えず、月々の会費を無駄に払った経験があります…！😂
去年の夏に解約したのですが、やっと解約できてスッキリした一方で、何ヵ月も無駄に会費を支払い続けていたことに何度も自己嫌悪していましたね…

この動画を見て、私と似たような経験をしたことがある人がいると知れて、少し安心(？)しました！笑",2026-03-05T13:44:58Z
KDxEXh5jNRA,living with depression,双極性障害の怪談① #うつ病 #躁鬱 #双極性障害,Ugxf5-ZTeDnJYEQZcmx4AaABAg,いい企画ですね！失敗もあとから振り返れば笑えますね☺️,2026-03-05T11:00:35Z
KDxEXh5jNRA,living with depression,双極性障害の怪談① #うつ病 #躁鬱 #双極性障害,UgxJY5_ZRwCrEjO0fjN4AaABAg,"怖い話だ・・・（笑）
この疾患って、自分の失敗に懲りないって面もありますかね。
上向きライト　怖い〜",2026-03-05T10:52:56Z
KDxEXh5jNRA,living with depression,双極性障害の怪談① #うつ病 #躁鬱 #双極性障害,Ugy-IVi9zdiM-ALRrXx4AaABAg,"佐藤さんお茶目な一面もあるのですね🤣
私も怪談並の言動多々あり、だいたいは軽躁時の自分による犯行です😬笑いに変えつつ対策はしていきたいところですね〜",2026-03-05T10:40:35Z
Cq26iyHU6Ts,living with depression,"Sleeping in my car, homeless #depression #vlog #sad #shorts #lonely #life #stress #anxiety #carlife",Ugy3K65AmJXEoxt2zNJ4AaABAg,"The good thing is that at least you have a car, you have a phone, you have airtime, data to upload to Youtube, so you're better off than many many.",2026-03-05T08:33:42Z
Cq26iyHU6Ts,living with depression,"Sleeping in my car, homeless #depression #vlog #sad #shorts #lonely #life #stress #anxiety #carlife",UgzPaVXIxMy9lMsgUiN4AaABAg,Go to your nearest Salvation Army and ask for help you precious soul. There is also an organisation called Equal Lives that may be able to help... Also your local council maybe able to help with accommodation.I hope you find some peace and somewhere you can call home. Sending you all of Gods love at this time.  Xx🥰♥️,2026-03-05T07:29:09Z
Cq26iyHU6Ts,living with depression,"Sleeping in my car, homeless #depression #vlog #sad #shorts #lonely #life #stress #anxiety #carlife",UgwLh1JzCviFdg_EBDV4AaABAg,"I'm not religious but when I was at my lowest I went into a church and just asked to talk to someone, anyone. I actually hardly spoke because I didn't know where to start. I'm still not religious but it's honestly were the recovery started.",2026-03-05T00:42:47Z
Cq26iyHU6Ts,living with depression,"Sleeping in my car, homeless #depression #vlog #sad #shorts #lonely #life #stress #anxiety #carlife",Ugybm3NEZxZE0RBCtLB4AaABAg,There's an app called park for the night stay safe ❤,2026-03-04T23:58:51Z
Cq26iyHU6Ts,living with depression,"Sleeping in my car, homeless #depression #vlog #sad #shorts #lonely #life #stress #anxiety #carlife",UgxJSXt3s0vC-mRW4gR4AaABAg,"I know this isnt by choice but there are some good car living vloger you might want to check out. Its a way of life now.
Make it an adventure rather than a bind.
Check carparks some dont let you stay for longer than 2 hrs. Join some wild camper pages and grouos for good places to stay.
I hope things improve for you (im not trying to make loght of your sotuation but bolster you up)",2026-03-04T21:51:56Z
Cq26iyHU6Ts,living with depression,"Sleeping in my car, homeless #depression #vlog #sad #shorts #lonely #life #stress #anxiety #carlife",UgyXxZYzTvvn0e1UX_Z4AaABAg,"Keep your self safe lovey, try find a public car park that’s well lit and maybe try make sure your not the only car in there , I hope life gets better for you keep smiling ❤",2026-03-04T21:47:51Z
Cq26iyHU6Ts,living with depression,"Sleeping in my car, homeless #depression #vlog #sad #shorts #lonely #life #stress #anxiety #carlife",UgyOJxd6-HQoquDo9eZ4AaABAg,"Keep your head up. 

You will need to get something to block your windows, be it little curtains or something. Put your backseats down and get a roll up Futon and some duvets. 

2-3am is the hardest times. It's when you're in a deep sleep and the cold can and will kill you. 

So! Sleep back rated for below 0, duvet at a high tog and thermal socks and clothing. They really help, save to get a small electricity converter so you don't have to rely so much on the Petrol and Engine to generate the electricity. There is plenty of videos out there on how to make your car a comfy camper, a lot of it can be a good way to learn new skills and develop yourself in certain ways.",2026-03-04T21:47:22Z
Cq26iyHU6Ts,living with depression,"Sleeping in my car, homeless #depression #vlog #sad #shorts #lonely #life #stress #anxiety #carlife",UgzJ3iidkTcXCGu_d2x4AaABAg,"If I can help, let me know in your reply",2026-03-04T21:45:28Z
Cq26iyHU6Ts,living with depression,"Sleeping in my car, homeless #depression #vlog #sad #shorts #lonely #life #stress #anxiety #carlife",UgwOe2sdvUys9ww85GR4AaABAg,Your not alone love,2026-03-04T21:42:36Z
W17yPzFv_7c,living with depression,Living with depression,Ugz4Ge_QaXilIm9LSy54AaABAg,"I have a question Dr Pavitra ….  In chronic depression with anxiety, does one has to take antidepressant and anxiolytics for long term like 10-15 years?",2026-03-04T08:07:07Z
W17yPzFv_7c,living with depression,Living with depression,UgyLjraqhePVufKoIoV4AaABAg,"STOP MEDICINE GRAFUALLY. 
AND  WALK AND EXERCISE. DO. YOGA. 
15 MINUTE  ANULOM. VILOM. 
AND LEARN 2,3 . OTHERS FROM. VINAY MADAN GREAT LEARNER HE COULF DO    SHIRSASAN. DO 30 YEARS  AGO.. 
AND ADANSA FRO 
TIU HATAMXADI MECHWNICWL. M8ND 
A HARAMI HINDI  STEEL BITCH WITH IRON HEART AND IRON MECHANICAL 
MIND. AND STEEL CHOOT IRON HOT. GOOD FOR ONLY FIUCKS OF ALL KIND. 
 MOST RICH PUNJABI TAJPUT AND SHARMA TANTRIC GIRLD 59 THOSANDS ATE TANTRIC. TEKEPATHY OF WORST KIND AND TORTIRE OF HINDDOI  MATHATCNHOD..   HINDOO  SHARMA AND RICH OUNJABI RICH TAJPUT  ARE ALL BEEN FFUCJED BY NAYZIS AND THEIR CHILDREN  ARE WOTSHIPPER OF NAYZI . AND THEY CONSIDER NATZI FATHER AS  PATI PATMESHWAR. 
FAITJFULL WIFE OF NATZI .",2026-03-03T09:57:01Z
W17yPzFv_7c,living with depression,Living with depression,UgxLYJALhD1EdKM2Bu54AaABAg,It makes me happy that young professionals like you are the future of mental healthcare in India.,2026-03-03T06:54:41Z
W17yPzFv_7c,living with depression,Living with depression,Ugy4Kb9Jdjahdlo-Cnd4AaABAg,My parents too don't want to take me to the psychiatrist even though we were recommended by an MD that we should see psychiatrist,2026-03-03T06:34:27Z
W17yPzFv_7c,living with depression,Living with depression,UgxP4qCYaEnujoUrOMV4AaABAg,You have a good heart ❤,2026-03-03T06:27:15Z
91p168Iz7l8,living with depression,#depression #survival #chronicillness #travel #living #beautifuldestinations #cruise,Ugye-tf8MuoDNAPXEaJ4AaABAg,I'm sick and tired of dancing in the rain.,2026-03-03T00:54:48Z
UdQ7a7K6zVs,living with depression,"Atenção: depressão, ansiedade ou esquizofrenia podem garantir BENEFÍCIO no INSS",UgzD1_-er99WEWgYxmV4AaABAg,Sou dona de casa. Não tenho profissão e faço uso do Sertralina e alprazolam.,2026-03-03T11:20:21Z
YbC7DTwViYg,living with depression,9 things I deal with living with MDD #depression,UgxaSKRC01a-oA01ODN4AaABAg,Girl I feel you!! But you are so right God is so much bigger. You got it!❤,2026-03-03T13:45:51Z
yphp_rCQqgg,living with depression,its time to lock in. lets get back to living!!#depression #recovery #death #cancer,Ugzovws4sQI23K_O7ah4AaABAg,"You got this bro, I can't imagine the pain but keep your head up bro, lock in, you are strong you are courageous you are smart bold bro you got this! Don't quit keep going!❤",2026-03-05T03:23:05Z
yphp_rCQqgg,living with depression,its time to lock in. lets get back to living!!#depression #recovery #death #cancer,UgxQ8qTYe3xR9H8-Zu94AaABAg,Make it happen .. commit  to effort and be consistent … see you down the road brother ..,2026-03-03T04:02:03Z
yphp_rCQqgg,living with depression,its time to lock in. lets get back to living!!#depression #recovery #death #cancer,Ugz8xqlTiV_tcv2gDoh4AaABAg,Commenting for the lock in 😤🙏🏽,2026-03-03T02:35:19Z
yphp_rCQqgg,living with depression,its time to lock in. lets get back to living!!#depression #recovery #death #cancer,Ugw-j3ui8OoEvAAwRYZ4AaABAg,"I love you man, you have infinite capacity",2026-03-03T02:18:49Z
yphp_rCQqgg,living with depression,its time to lock in. lets get back to living!!#depression #recovery #death #cancer,UgyVTwMf7eiSUpX4zYF4AaABAg,"He wants you to be great, you sure can hermano!",2026-03-03T02:14:25Z
yphp_rCQqgg,living with depression,its time to lock in. lets get back to living!!#depression #recovery #death #cancer,Ugy4qoEnmG86Kb6-OB94AaABAg,You got this bro!!!😎,2026-03-03T01:56:46Z
yphp_rCQqgg,living with depression,its time to lock in. lets get back to living!!#depression #recovery #death #cancer,UgxzkO6lCQBZqOxaDFd4AaABAg,"I'm glad you have made the choice of self care. Whatever your journey looks like,  I believe in you.  You got this.",2026-03-02T19:53:40Z
yphp_rCQqgg,living with depression,its time to lock in. lets get back to living!!#depression #recovery #death #cancer,UgyKWM_pq5bAvIPBQVN4AaABAg,"I know the pain ur going threw brother , just know your a survivor , you are gonna be ok just keep pushing. Even though it’s tough … it does get easier , day by day !",2026-03-02T19:29:37Z
yphp_rCQqgg,living with depression,its time to lock in. lets get back to living!!#depression #recovery #death #cancer,Ugy5InqTAWegU-jZ3Ox4AaABAg,"Lock in brother, great quote from Top Gun ""Don't think just do"". Trying to get my shit together as well. Wish you the best man, sorry for your loss.",2026-03-02T19:27:32Z
HHQmXdyVuw8,living with depression,"Pt4: Depression sucks, but... the store is a win.",UgyoLlxFN1J7R3wyJh54AaABAg,"I am proud of you. I am struggling with Depression plus health issues. I am trying to win my life back too. 
I have a friend who is going to help me.  I had a motorcycle accident then hysterectomy then my house burned down and put on so much weight. I have spent so much time in bed not able to get up. I cant walk very far. I have horrible back pain from this. My core muscles need to be strengthened. I will be praying for you on your road to recoverin❤=❤:",2026-03-02T17:05:08Z
u5qrzLSNDJ8,living with depression,Living With Depression… But Smiling Outside,UgzDffDlTtaMYna7bD14AaABAg,😮😮😮😮😮😊😊😊😊😊😊😊😊😮😮😮😮😅😅😅😅😅😅😅,2026-03-02T11:18:19Z
FO_HNhEQOKs,living with depression,"Psychological Strain of Middle-Class Life - Anxiety, Frustration, Depression, and Jealousy",UgzbLiXm3g1OpAWwKJ94AaABAg,Let me know what you think about it...,2026-03-02T05:28:08Z
86tbDVAZiZ8,living with depression,DO YOU… live in constant fear? Anxiety? Depression? Addiction? Or suicidal thoughts? Try this ❤️,UgxVqc5EeJmTwUw9oNx4AaABAg,"I'm glad you find solace and your inner truth from that book. That being said, I am an anti-thiest, and believe there are many paths to reach a similar realisation without having to create a deity. Good luck on your journey.",2026-03-01T23:31:36Z
Ja1u8doDxT8,living with depression,"Depression Treated in 5 Days, Not 6 Weeks",UgybAvgnkg4a2wKgTDZ4AaABAg,Opposite of depression is curiosity,2026-03-01T18:26:13Z
TKqONFlEaXM,living with depression,Is life worth living? #relatablecontent #depression,UgxPqm20fieLf2Jt5sJ4AaABAg,I’m always here for u,2026-03-01T04:37:03Z
UA00D8kYxDQ,living with depression,"Depressed Man Cried Out - Depression Kills Faster, But I&#39;m Living ",Ugyy0Ndr6RyjoO7YRph4AaABAg,Prekrasna pjesma😘🙏❤️🙂,2026-03-03T11:42:56Z
TpXjpHLkXEE,living with depression,Depression mein jee rahe patients ke liye Doctor ka sach | Guilt se kaise niklein?,Ugx5Lp3gHAKhYs7Cr8d4AaABAg,Jai shree Ram,2026-03-02T16:04:22Z
TpXjpHLkXEE,living with depression,Depression mein jee rahe patients ke liye Doctor ka sach | Guilt se kaise niklein?,UgyE-hp5K08YUViHPgh4AaABAg,"May apka fan hu sir but kya karu
Apki bat sunkara khud me himmat ati hai",2026-03-01T12:00:16Z
TpXjpHLkXEE,living with depression,Depression mein jee rahe patients ke liye Doctor ka sach | Guilt se kaise niklein?,Ugx6jXzGIhhAhN4EPKl4AaABAg,"Sir , foot drop ka elaz homeopathy treatment se cure ho jayga ?",2026-02-28T21:36:48Z
TpXjpHLkXEE,living with depression,Depression mein jee rahe patients ke liye Doctor ka sach | Guilt se kaise niklein?,Ugzikvo4r-m6PRaVwZd4AaABAg,Nice sir I am your fan❤,2026-02-28T17:56:19Z
q2AaaBrHgjk,living with depression,"If you are depressed, you are living in the past. If you are anxious, you are living in the future.",Ugym9Kshh3WjR1zvShh4AaABAg,if youre happy youre living in the present,2026-02-28T08:49:29Z
AYz4TSJIWVE,living with depression,The Real Cure for Depression: Stop Living for Show-off and Find Peace in Allah’s Creation,UgzEaU7mLuJUbbBW2th4AaABAg,😂❤❤❤❤😅😢,2026-02-28T04:23:57Z
AYz4TSJIWVE,living with depression,The Real Cure for Depression: Stop Living for Show-off and Find Peace in Allah’s Creation,UgwEBKv-hBWc9tqr5cZ4AaABAg,😂❤❤😢,2026-02-28T04:21:18Z
AYz4TSJIWVE,living with depression,The Real Cure for Depression: Stop Living for Show-off and Find Peace in Allah’s Creation,UgyeV64tsKRnH-KL5nV4AaABAg,"""السلام علیکم پیارے دوستو! 🌹
​اس مختصر سی ویڈیو کو بنانے کا مقصد صرف یہ ہے کہ ہم اس دکھاوے کی دنیا کی دوڑ سے نکل کر اپنے خالق سے اپنا ٹوٹا ہوا تعلق دوبارہ جوڑ سکیں۔ اگر اس 4 منٹ کے پیغام نے آپ کے دل کو چھوا ہے، تو کمنٹ میں اللہ پاک کا کوئی بھی پیارا نام ضرور لکھیں تاکہ ہمیں پتہ چلے کہ آپ نے یہ پیغام پورا سنا ہے۔
​آپ کی زندگی کا وہ کون سا لمحہ تھا جب آپ نے اللہ کی قربت کو محسوس کیا؟ اپنی رائے کا اظہار ضرور کریں، شاید آپ کی بات کسی اور کے لیے سکون کا باعث بن جائے۔
​جزاک اللہ خیر۔ ❤️""",2026-02-28T03:08:17Z
QuF6o-TU4wk,living with depression,"Mental Health LIVE: My Story, Trauma &amp; Q&amp;A | Pieces of a Broken Mind",Ugz-ATyKBUQWjtVsFOl4AaABAg,Hi appreciate your channel and all that it stands for. Have subscribed but still fill that male mental health is under resourced and highlighted. This is not directed at you but at our so called government. Cause we are male we are all supposed to be strong. Who helps us?😢😢😢,2026-02-28T23:34:59Z
GEqyDAvoSp4,living with depression,Depression 😁😂 #funny #comedy #viral #shorts #shortsviral #viralvideos #shadi #marriage #shortsfeed,Ugz_CCePsW8a6xlWRWB4AaABAg,😂😂😂😂😂,2026-03-01T03:14:40Z
GEqyDAvoSp4,living with depression,Depression 😁😂 #funny #comedy #viral #shorts #shortsviral #viralvideos #shadi #marriage #shortsfeed,Ugxz7B6np5Fwu8xuVD94AaABAg,😂😂😂,2026-03-01T02:45:13Z
GEqyDAvoSp4,living with depression,Depression 😁😂 #funny #comedy #viral #shorts #shortsviral #viralvideos #shadi #marriage #shortsfeed,UgwrOl-_tH_cSMICCoV4AaABAg,Wo alg hi level ka banda tha was epic,2026-02-28T06:09:25Z
GEqyDAvoSp4,living with depression,Depression 😁😂 #funny #comedy #viral #shorts #shortsviral #viralvideos #shadi #marriage #shortsfeed,UgzPgTPrV4bbviSCIIB4AaABAg,Mithai kyo feka bhai uska to koi galti nhi tha,2026-02-28T05:29:31Z
GEqyDAvoSp4,living with depression,Depression 😁😂 #funny #comedy #viral #shorts #shortsviral #viralvideos #shadi #marriage #shortsfeed,UgzC2RfP3Sz8vKEOPfR4AaABAg,😮😮,2026-02-28T02:57:54Z
GEqyDAvoSp4,living with depression,Depression 😁😂 #funny #comedy #viral #shorts #shortsviral #viralvideos #shadi #marriage #shortsfeed,UgzLGJshaooqKIeGflF4AaABAg,😅😅😅😅😅😂😂😂,2026-02-28T02:29:37Z
GEqyDAvoSp4,living with depression,Depression 😁😂 #funny #comedy #viral #shorts #shortsviral #viralvideos #shadi #marriage #shortsfeed,UgzkVBm-VBWVb10CFeV4AaABAg,Ya aacha tha😂😂😂,2026-02-28T02:28:59Z
9vhfVEU81J8,living with depression,"Find REAL Inspiration: Overcome Depression, Live Fully #shorts",Ugyslj6F_hsJ0Pl3O_14AaABAg,"link in bio, if you want to change your life! 🫡",2026-02-27T18:33:21Z
xYlsFZ8Md1Q,living with depression,Living With Depression… But Smiling Outside,UgyY9i0dy1KP46VKMaZ4AaABAg,❤❤❤❤❤❤❤😂😂😂😂😂😂😂😂😂😂😂😂😮😮😮😮😮😮,2026-03-01T15:08:54Z
_hcWhRtK13E,living with depression,Depression Is a Living Death,Ugyapc3OMtkvZvr4Cgl4AaABAg,Wish you all the best,2026-02-28T22:35:28Z
_hcWhRtK13E,living with depression,Depression Is a Living Death,UgxsBt7VRONCB0uikPV4AaABAg,"And then comes the little moment of happiness and you think you're finally ""over"" it. Nope, the D was just taking a vacation. It'll be back well-rested and stronger than ever.🙄 But seriously though, it's a tough chain to break, so good luck everyone out there!  🤟",2026-02-28T10:23:01Z
_hcWhRtK13E,living with depression,Depression Is a Living Death,Ugzwy5tvomdzrUl7NDN4AaABAg,We all matter! Lets do our best 😊,2026-02-28T00:23:28Z
_hcWhRtK13E,living with depression,Depression Is a Living Death,UgzpR83D7sdwWgDuPtp4AaABAg,❤,2026-02-27T15:29:34Z
bbfWlq8rQp8,living with depression,All time in depression 🙂 #shortsfeed #comedyshorts #explorepage #funnyvideos #shorts,Ugz-yLR_Wk8Ms49Yzmx4AaABAg,😂😂😂😂,2026-02-27T10:12:51Z
tfO0vmaCm3g,living with depression,"সুখী জীবনের রহস্য আপনি জানেন না, জানলে চমকে যাবেন 😱 #LifeHacks #Happiness",Ugz3mGeTNW8tdEL2wtN4AaABAg,Depression to bhugchi ki korbo bolun,2026-02-27T06:57:35Z
tOf5onrHVYc,I am depressed,lose my mind/ am very depressed every day,UgxYtHFEaai5ODKtQXF4AaABAg,"Tyyttytytyytytytytytytyyytyttytytytytytyyttyytytytytytyyytyttyytytytytytytytytytytytyty ( by the way, my user is your_social Lucy I'm bald right now, don't worry, I'll get my hair back eventually..)",2026-03-06T01:29:55Z
tOf5onrHVYc,I am depressed,lose my mind/ am very depressed every day,UgwL233IXRqmP-fyPFV4AaABAg,twotime20006,2026-03-06T01:14:17Z
tOf5onrHVYc,I am depressed,lose my mind/ am very depressed every day,UgyFU5BVd9ugehsiEXB4AaABAg,Here's the name,2026-03-06T01:14:03Z
tOf5onrHVYc,I am depressed,lose my mind/ am very depressed every day,UgyxKd3UYSlPMYagCGR4AaABAg,This account is banned unfortunately but I'll give u my alt,2026-03-06T01:12:47Z
tOf5onrHVYc,I am depressed,lose my mind/ am very depressed every day,UgyL3Bv2-fcINy6E7f54AaABAg,Can I get your Roblox username?,2026-03-06T01:09:39Z
cNENXgglYcE,I am depressed,POV: I Am A Insanely Depressed College Student With Social Anxiety Eating Breakfast Alone,UgznnRH1kLmkdp_AwVd4AaABAg,Stop faking it you got a gf bro and you ain't depressed,2026-03-06T01:02:30Z
cNENXgglYcE,I am depressed,POV: I Am A Insanely Depressed College Student With Social Anxiety Eating Breakfast Alone,UgyanjSWHquqKXLtyxx4AaABAg,"Remember God is with you and ""For nothing will be impossible with God""-Luke 1:37. Amen 🙏🙌✝️",2026-03-06T00:18:25Z
cNENXgglYcE,I am depressed,POV: I Am A Insanely Depressed College Student With Social Anxiety Eating Breakfast Alone,UgxYj_biSkkTaHtNQPx4AaABAg,"You have us here bro, you're not alone ❤",2026-03-05T23:44:02Z
cNENXgglYcE,I am depressed,POV: I Am A Insanely Depressed College Student With Social Anxiety Eating Breakfast Alone,UgyGEUtxdeD1TFu8jJh4AaABAg,Your not alone u have all us,2026-03-05T23:01:10Z
cNENXgglYcE,I am depressed,POV: I Am A Insanely Depressed College Student With Social Anxiety Eating Breakfast Alone,UgzCspaQEsuUKnZQyFl4AaABAg,Burber,2026-03-05T21:56:38Z
cNENXgglYcE,I am depressed,POV: I Am A Insanely Depressed College Student With Social Anxiety Eating Breakfast Alone,UgxJdAU1S4d4avSbihZ4AaABAg,"omg dude stop with the fake content. you have a girlfriend, and then you turn around and you’re “insanely depressed”? i don’t understand bro",2026-03-05T21:54:37Z
cNENXgglYcE,I am depressed,POV: I Am A Insanely Depressed College Student With Social Anxiety Eating Breakfast Alone,UgyAnJpnzYQ3U49qWrl4AaABAg,Burger,2026-03-05T21:47:59Z
cNENXgglYcE,I am depressed,POV: I Am A Insanely Depressed College Student With Social Anxiety Eating Breakfast Alone,UgwkoA8WUp-IOLr-cuB4AaABAg,Do a live now!,2026-03-05T21:36:17Z
cNENXgglYcE,I am depressed,POV: I Am A Insanely Depressed College Student With Social Anxiety Eating Breakfast Alone,Ugx46XjcVs8CCvgzFft4AaABAg,Bro what is that title,2026-03-05T21:29:32Z
cNENXgglYcE,I am depressed,POV: I Am A Insanely Depressed College Student With Social Anxiety Eating Breakfast Alone,UgxJHNSkALRcNJqxJxt4AaABAg,Burger,2026-03-05T21:25:34Z
cNENXgglYcE,I am depressed,POV: I Am A Insanely Depressed College Student With Social Anxiety Eating Breakfast Alone,Ugzf83_Rsy2FRyODuPd4AaABAg,Burger,2026-03-05T21:20:29Z
